,Id,Price
387,15993,276021.7236211942
388,12525,182297.78133171916
389,4062,201405.47114683499
390,12065,295368.3058001054
391,8227,165709.04357346863
392,11333,168930.2609055845
393,2867,136084.47002407425
394,3319,266369.9000346606
395,3523,268201.27884815907
396,7055,196526.92833722467
397,14930,169579.37933018155
398,3444,131011.67028024387
399,2940,325086.55543148017
400,6935,320714.00158970506
401,16116,405588.88785894506
402,13370,237494.44654898767
403,6103,227714.96484777247
404,7446,172944.3700962938
405,1859,176500.84593285504
406,4079,174071.74540373727
407,3228,194861.95809847227
408,9665,162336.61728735978
409,15957,388242.95872700826
410,11533,180175.16028945032
411,2314,116600.8802312995
412,4096,198269.60396705303
413,13437,175450.80304450289
414,5980,199027.5460521361
415,2008,192722.63974888515
416,6754,192543.7035485535
417,4129,161338.347338552
418,14557,251560.2240798844
419,7096,338714.8087795148
420,14297,262934.9000214808
421,3967,244364.65196470625
422,16485,101716.47761667409
423,13075,305009.082642693
424,14289,188253.6733314247
425,10988,166082.6587425276
426,3230,148507.26400253677
427,13250,176218.4875182879
428,2559,197009.67510813137
429,7739,341078.77423617954
430,7213,159734.06433189343
431,6639,217960.11821738235
432,3164,336448.6785749453
433,15207,158962.62957880154
434,5113,185100.68685460012
435,3929,148114.0667407697
436,14493,245717.65347282484
437,11110,192609.31120441933
438,2033,210321.42222008837
439,16057,209704.90930218194
440,16709,227407.0897091792
441,14313,156859.7596156384
442,1028,280896.69148256973
443,7187,100963.48971135782
444,3738,338446.2362008265
445,9869,322670.78941248055
446,12644,188769.2366586091
447,3686,119971.90593918179
448,9196,260732.53191890486
449,12326,204563.7448767903
450,4936,211019.91525540303
451,13314,173516.9592745244
452,9857,355275.03065982804
453,519,192184.25784928777
454,8410,171067.97584074413
455,1720,176804.35604077182
456,10341,225041.71041504844
457,14415,187387.21885665855
458,10613,311708.7977946846
459,8027,215612.3287268089
460,15539,276967.0469614162
461,7431,269288.5032637896
462,1370,132206.23469021072
463,12708,156034.3348953277
464,2250,216328.00905338157
465,14758,146439.57675788229
466,8525,310356.17263253784
467,1538,276116.8030528899
468,1142,150679.35222621605
469,1152,234238.18854863712
470,9802,193431.87100196106
471,3331,320039.3228080223
472,15203,187314.85611251474
473,4247,186480.04536791
474,1976,464696.9125471794
475,2346,179144.91520700886
476,10078,230363.4104368762
477,1938,214219.90911144737
478,7819,190140.47824049767
479,2168,241191.8915899866
480,15634,212306.87801235513
481,8465,225404.0249577468
482,9313,172707.97359200832
483,6539,134074.74971776453
484,6325,111092.69216383198
485,13442,263294.1011560891
486,9967,202798.8526631277
487,7893,265547.6348599586
488,2861,193566.96961294248
489,11031,357533.0802235199
490,15073,121373.52462760652
491,13837,165636.21014233335
492,2524,234069.43056724526
493,8617,216651.1273640877
494,13513,208218.72378820612
495,3081,247254.51198331788
496,10675,303887.9110469064
497,1907,84657.39935327056
498,4872,244490.4997656303
499,16274,341394.02253040636
500,11837,235239.40751697833
501,16577,235462.52423707664
502,5231,307351.37033459777
503,11315,193814.89510308084
504,273,223559.3979585424
505,8363,223129.98169161633
506,4255,220960.67518117186
507,16330,246141.9884733142
508,11528,150797.53024504922
509,14799,262039.9395808205
510,1611,281791.93247707566
511,9234,175141.94641785033
512,1633,109430.56340176963
513,6791,229580.60122668592
514,11567,392156.8105671166
515,3070,230814.8427171199
516,12094,222679.3812405993
517,14335,404173.8072582323
518,137,176871.51864684984
519,7182,163370.88962788138
520,11718,187965.5176413949
521,5194,97376.84963891804
522,97,344726.8426257345
523,5118,461404.74053054996
524,13920,326038.1837715326
525,9952,194831.5314482856
526,15337,206425.21489502466
527,10243,216720.71834193834
528,4048,346490.11288324726
529,171,210719.84414790227
530,11378,163502.7009912905
531,14190,168371.05117175798
532,15265,145290.1168045825
533,2740,146954.32283739047
534,5573,296609.7193463143
535,4481,217479.7582503891
536,2631,152169.85690360857
537,4984,255232.48951913265
538,16466,177767.60823179674
539,16716,123445.44528297035
540,15325,176422.2487255271
541,10115,181177.7657699047
542,117,419144.38936260797
543,5476,106271.6998592461
544,11757,176232.60966644826
545,12359,110056.482426138
546,15546,196154.31072402644
547,8133,162993.0959927572
548,9018,328744.40101871564
549,2075,167748.21343329444
550,11170,284865.5495932502
551,15733,213384.38415031438
552,9280,148762.74401124523
553,10734,319979.40930370847
554,14071,155785.34115062366
555,7373,233943.82836721532
556,14736,181676.3797333113
557,3458,116427.60006867145
558,6183,160475.81705676016
559,7825,236788.1109450856
560,16775,167189.32534651263
561,5717,175170.30936586685
562,12397,149921.44370866579
563,8189,553800.0659469271
564,4423,214374.92008621796
565,3994,123650.25590203382
566,10342,173141.6523768186
567,10051,169423.57139751635
568,9453,144582.46787916767
569,12593,521329.5740500963
570,1274,85688.6834129401
571,6933,320747.26748111256
572,1761,151040.54449864003
573,7157,328044.4500609074
574,15169,148336.069914472
575,6792,340183.8371242154
576,13830,175248.14818597413
577,7240,175764.76606157955
578,3051,247113.80666026205
579,6550,113046.61943509744
580,4603,190538.9175518842
581,5729,171681.63892887923
582,13473,344287.92138214456
583,15104,132102.70870298278
584,6599,398774.69681256125
585,2216,366499.96911998914
586,8721,301343.6777093371
587,3645,198254.52111320075
588,8664,213003.0409806248
589,11001,187320.94481333144
590,753,161556.13257184977
591,8129,232779.2107473645
592,15235,185809.82264909122
593,3359,206426.06675222007
594,10424,270009.1264624085
595,10226,231854.99016260944
596,9252,166022.81095759376
597,3008,239360.1146309661
598,5849,173151.18074057024
599,8494,187595.69528255847
600,6764,353944.04974385235
601,12445,333320.3852903999
602,11716,189665.8829207968
603,4508,118381.11105136022
604,5669,203180.98541396245
605,11427,131196.69057441546
606,11065,184174.50580669192
607,8910,218513.87074898274
608,16401,124856.46723643344
609,11913,152698.38946283289
610,6221,219154.53768455202
611,10839,188218.69326806563
612,2809,202922.41513296016
613,13311,153737.29621489267
614,6866,187614.3097642322
615,6019,166718.11455949844
616,3024,164293.96848341447
617,1391,218308.03602161392
618,15904,202951.13434802607
619,15858,258486.399138893
620,9911,253740.7154012522
621,16579,204742.38926927396
622,4394,256204.19014060695
623,1468,484336.28607132076
624,12965,144714.6268423996
625,2249,178482.3594937644
626,14384,153594.11501663498
627,13040,124512.64518035529
628,8872,146441.98724434376
629,12864,253469.8425688138
630,15712,178011.80152905718
631,14049,160247.40987732055
632,1840,113825.62185855354
633,12019,181918.5067213654
634,8948,180780.32649019812
635,15154,229268.03389372907
636,6943,149572.26703727423
637,12564,355875.03219062946
638,12766,169050.22277879092
639,7255,241568.35671681428
640,7962,150008.07061302563
641,709,144851.50029661637
642,4634,138917.5123201476
643,889,220697.6828041357
644,4774,132419.2299785908
645,13890,167256.3664679554
646,15431,136386.83625378984
647,8726,354719.4278483543
648,10373,137057.44594557892
649,6413,198442.83217625835
650,9761,127833.12069520519
651,15864,174624.10774684142
652,6147,145428.2907642068
653,3384,229974.157394276
654,320,227339.25561779668
655,8006,188084.15754434335
656,14395,180089.1153187339
657,14976,99797.58222091157
658,12185,221558.1778398488
659,4779,134915.75931316317
660,8551,148457.1919780394
661,9025,317309.6127196396
662,10616,217484.50227078758
663,7475,103323.40612819525
664,6341,319209.239946224
665,14163,146157.67844839225
666,2211,183261.15676569112
667,10532,284073.76668359095
668,14338,146939.42530517656
669,831,177106.66138780053
670,3382,162684.0010448868
671,9209,294973.72661128675
672,7188,246929.2252476914
673,7197,226320.875797908
674,11270,152292.77750652318
675,15918,84919.94598246434
676,6937,308870.60660247685
677,6178,172674.09127780952
678,10668,132447.78609807714
679,1413,258705.54464181437
680,6884,286572.77724427887
681,8266,204084.92349567544
682,14019,201027.554870104
683,16764,143138.2350703114
684,15306,180555.5705914317
685,3740,196403.88816302846
686,5298,188208.97626375864
687,8319,175754.44102003993
688,4229,182465.01499114264
689,13429,181205.3619033116
690,1753,343925.7452182999
691,860,278257.23999416275
692,14219,155480.0049552495
693,12113,165997.43214878638
694,11309,126129.85065371051
695,9930,203981.94914414457
696,10570,199125.56422537685
697,2839,166704.48673046453
698,6699,127178.01280556832
699,16647,126554.78755000455
700,5325,248228.13866883036
701,13733,162157.3109726799
702,7818,282155.23210301454
703,12505,236640.60151532956
704,9489,187823.99061216362
705,10106,186454.98076439148
706,7864,203644.0973761481
707,5134,244968.96438212277
708,11859,144385.56252582095
709,7440,375670.4371090942
710,1525,270692.2824761275
711,7339,197773.29189845876
712,8,304681.82439026184
713,3248,117378.05776119676
714,8995,233062.7962043752
715,15178,75221.99368867825
716,8594,165526.7867173549
717,15770,234670.66733288125
718,15859,336793.37768425385
719,1735,335185.5028143772
720,11410,530707.2718971687
721,16397,166548.52490965603
722,3572,146383.49753150737
723,5501,103635.9807735782
724,969,183809.82520672347
725,6977,422446.30273634737
726,1233,179802.94534598532
727,4258,137802.52608925372
728,90,291821.0343182722
729,16650,177614.51536203042
730,197,105543.27556752821
731,12514,260997.2331513544
732,4367,187835.63329114488
733,3199,162672.7694072614
734,5600,199951.658436879
735,11641,178370.17940254818
736,14609,117578.13319001858
737,12775,166421.6189127965
738,14240,167716.94108578187
739,7933,203942.3766286581
740,6945,380746.35376844066
741,14006,205681.28781290422
742,6320,256549.53837176727
743,12061,196313.54776848096
744,16369,217072.04607966315
745,16354,324378.771707916
746,3970,356099.36315168324
747,1048,207521.54246162967
748,3639,215987.17338233546
749,14448,241465.0203766703
750,2812,315143.76942861377
751,3932,149888.41557394702
752,14875,255249.82280029618
753,8883,116162.34224393623
754,7622,270891.60542610416
755,7252,116997.89002862113
756,9751,176082.09303542212
757,2378,203871.25571395745
758,6816,216968.88565785447
759,15358,189725.5407442488
760,7843,162634.3320504633
761,10448,402981.71659086255
762,7840,286331.5533518788
763,8880,249318.8761492537
764,12551,318074.02887539903
765,15470,204697.5971056946
766,16207,233551.38852711226
767,12123,124251.21388281598
768,15247,239511.33948354365
769,7481,187059.0734030378
770,16171,333895.54310954176
771,7461,298637.02650939295
772,902,245107.70261362277
773,13094,161786.88288528615
774,11584,242111.79721408268
775,4462,198261.34562000382
776,15576,146991.16605075807
777,16606,249359.27894593202
778,5427,318601.0716389589
779,7725,171072.89383896772
780,5409,153667.53757180215
781,12579,128531.7898493022
782,12013,238583.89393351585
783,11321,194004.15638756537
784,9932,140938.23001751926
785,591,152826.08435456155
786,10357,208922.32579055574
787,3336,236405.25626071155
788,13,176227.937969971
789,4809,221257.6456237306
790,7555,202248.91705920483
791,15172,386726.56351549714
792,6989,128620.4324466634
793,4707,180097.14263417563
794,2046,232972.15938630464
795,6495,118190.700715295
796,3873,182190.2779333546
797,7061,187321.8477606466
798,12112,219215.32878995594
799,8917,346132.5281249726
800,7735,153734.03337933472
801,16442,214323.92336557433
802,4244,168241.25635276336
803,3747,328245.70536583284
804,11086,157146.8780668898
805,10080,198269.39949561225
806,15057,228582.35989306855
807,1331,187533.91179100145
808,8891,175561.9827675572
809,13411,220895.489108044
810,16730,203214.08248425595
811,2267,200319.28913134837
812,3022,183058.16235647135
813,11190,216120.46023528388
814,11857,186190.00014899747
815,9318,185039.296015464
816,16512,167424.91902509803
817,2053,231732.7328952575
818,13707,120172.04253894764
819,12143,154125.80003955358
820,14080,160999.20184980577
821,6130,175455.23898277155
822,7936,82402.07716381301
823,10101,181887.88292811174
824,5663,184147.53132097278
825,14811,129091.82220400477
826,1366,186430.56734179106
827,908,191500.8782729546
828,2953,124117.57678976045
829,14629,138656.69938000635
830,15096,408196.8083529681
831,2115,171322.54652290978
832,11770,168708.1397830397
833,12701,189854.15534081386
834,14584,134333.87562829387
835,1893,431232.8746247433
836,9501,536933.8995871795
837,2138,118015.03887705147
838,9346,215512.83000870355
839,15960,296928.3817439649
840,8230,159443.65039896447
841,13843,217607.64887562342
842,13810,224347.33550255426
843,15650,182216.61002468248
844,9974,146627.2826926143
845,12200,207056.4952120412
846,538,200655.38569041356
847,5334,190973.9392420482
848,14823,116798.07242383967
849,4817,166750.7940438168
850,9041,197288.8085515598
851,4359,278575.1407723521
852,4852,309477.7219455699
853,10141,142704.48221880905
854,1503,206331.76388798014
855,16256,385592.7976041618
856,683,110947.40858636635
857,14382,222207.8289551247
858,7248,206096.42787011783
859,1200,171174.5028027379
860,3563,164898.1934587979
861,3681,396369.922291167
862,3053,264518.06111821183
863,4099,215377.70466692085
864,807,118681.85045052032
865,4658,321224.0427401453
866,3535,176312.83483960998
867,12548,163016.31932278245
868,10488,198677.10300263448
869,5851,162186.3809984964
870,13736,242198.8223358136
871,875,161411.15744645105
872,14449,167739.15173173608
873,3958,299332.42887039925
874,10727,181137.3377840865
875,11296,140654.61369897504
876,13646,241807.58104248473
877,9599,223348.92028189043
878,7135,260479.57896015927
879,5943,330847.88675456395
880,2695,269270.3483438297
881,6766,234762.97163075604
882,5630,161968.25656232002
883,13586,211285.06253411647
884,3507,467431.37935931137
885,10014,138430.19574702348
886,459,247149.65488171048
887,3582,217887.53813423493
888,8560,328898.2127905465
889,3372,180525.17626773796
890,13109,255405.15671727379
891,8160,225133.9881746873
892,10706,203063.84742639528
893,9104,332028.89163968986
894,2870,205056.44899041613
895,13712,122768.48442293073
896,13924,136503.70917980708
897,798,240459.0534250688
898,9750,422189.42447396147
899,16248,319171.5086707962
900,3170,164214.74999577593
901,12700,236145.87706680992
902,10601,145139.253787192
903,514,204090.22129870512
904,4010,293690.21444862237
905,8124,148550.86425295303
906,10800,175032.0132857511
907,13628,192537.6079795439
908,11637,143732.42147573672
909,781,169482.31811831883
910,16156,203328.86985650522
911,12618,267135.91330829274
912,9766,161488.3726854587
913,15987,259586.98917692577
914,11051,315389.17075432104
915,7673,217745.80651439575
916,1245,292310.8168929224
917,2443,148417.8383893691
918,7413,73987.68172583716
919,310,158706.92186147836
920,10921,229906.16995352597
921,8709,101465.13765924018
922,12404,345188.0001535532
923,14986,215284.58695452538
924,10714,325110.0747293996
925,14286,202324.68797079488
926,13828,346888.47566183447
927,8926,317018.2279113376
928,12233,178361.01964336642
929,3913,201034.39992958264
930,5221,209226.77849520746
931,14965,88408.30703715226
932,862,203122.35543875347
933,13907,135692.19167333862
934,5418,177018.13677580876
935,2045,189781.70994389086
936,13321,180474.78937980448
937,2762,298548.20250450535
938,13888,150927.7698289499
939,14962,149809.1633235396
940,13305,378849.25311798585
941,8487,253187.02420117435
942,7146,171697.6242900741
943,1134,196424.69711703825
944,15092,335988.11542076245
945,13760,230663.81811530647
946,11958,478051.6548808337
947,3177,173160.10962940662
948,11350,220905.12846459568
949,1524,118925.68532215212
950,5527,213432.2414697304
951,2872,201678.6931584578
952,8602,334096.66276073805
953,3067,334447.38447965105
954,10435,220219.4163134876
955,11222,211605.04057648472
956,8700,153992.82299678063
957,10961,239423.54128658702
958,14305,196631.88842439893
959,8362,289692.7911084998
960,4979,161149.05703251724
961,7180,356007.2763497088
962,5763,106329.16719283066
963,2192,174531.0346041573
964,13581,191586.0255741931
965,10720,156331.8169528231
966,1358,232443.46827475828
967,13366,334626.8207917332
968,13539,343193.9578804218
969,12849,195657.1847494347
970,6794,181799.57499960903
971,525,489350.1217201498
972,12223,367948.46961675154
973,16271,133279.68798542253
974,5818,139481.84424162804
975,16588,273615.43232314865
976,8981,127394.66432398878
977,16476,133865.04173569026
978,14663,174259.64799755384
979,3,148106.21299807305
980,6615,132627.89066035973
981,12215,272162.48127390374
982,304,279182.9673281227
983,13634,263738.1308635592
984,9208,190716.11853119667
985,2175,171284.2172644262
986,250,217777.64968902708
987,6045,195948.79341631418
988,10516,170793.26325820197
989,1852,469813.99983532034
990,1573,197061.12509678846
991,15079,163556.86433716325
992,5500,183045.38989793713
993,15775,157442.94013023612
994,3198,166086.27817366814
995,6718,197177.72200568544
996,4149,160735.2931249299
997,9627,241743.61824169208
998,7595,291241.7811960532
999,4538,201063.0561952924
1000,3555,210820.89340187664
1001,10483,366979.8479143161
1002,8834,175824.41054920453
1003,16412,188782.17932689883
1004,6449,150113.03137707294
1005,2767,177661.99479059747
1006,11498,177039.2815719763
1007,16472,150986.7447882969
1008,178,295112.29531541315
1009,10948,201218.47460138318
1010,13313,319310.19953068416
1011,8065,142300.35699659103
1012,102,141693.72012992797
1013,14428,157823.20050717893
1014,11973,129013.27803761067
1015,6663,167165.9733237545
1016,15989,126181.01316156772
1017,10955,507230.1347374579
1018,11772,153023.08243027335
1019,11364,228621.66550919693
1020,7082,178402.03467692184
1021,7749,372340.5756529947
1022,6428,133367.762914043
1023,6869,99143.4791549634
1024,295,169758.75624292798
1025,12266,260387.77707051914
1026,11129,228894.20103905041
1027,826,357354.64458218863
1028,3262,235655.25454714047
1029,15641,311208.9272478224
1030,1662,419291.2789432326
1031,10926,214220.6748411585
1032,10232,236942.63321420422
1033,6376,187822.97355452902
1034,7817,183367.2401925631
1035,354,212909.4879661724
1036,10076,188509.1033587075
1037,11379,336983.254701272
1038,10184,131050.50854040604
1039,4696,387586.33797578746
1040,13562,492317.61445507617
1041,5436,193198.76004741457
1042,13196,104218.28352034884
1043,14939,266960.1060934564
1044,14004,217010.30404062392
1045,5916,182431.58604023297
1046,7229,184094.9783196773
1047,9143,148082.57295863595
1048,3440,194723.07137913417
1049,319,177438.32851216933
1050,11683,222149.5420840389
1051,12647,245475.02389387815
1052,12788,151847.98646700897
1053,13662,239713.44415684533
1054,423,280506.6146779773
1055,5222,201089.62829883693
1056,9242,176862.099004926
1057,2641,180133.65707755595
1058,4855,138039.0740656944
1059,5360,152097.6279755543
1060,9799,171110.63187935678
1061,5526,237097.26024468592
1062,10309,170729.24253332271
1063,2144,338008.07884108374
1064,7191,201714.52707128064
1065,6732,157753.93770518329
1066,14789,159338.90032581196
1067,13525,156029.2699182243
1068,4066,423494.68355802953
1069,16422,207363.37952517846
1070,14890,180064.2364808388
1071,2922,226109.84370553427
1072,3601,125035.838707754
1073,13416,118326.66450443657
1074,14363,195210.15551757364
1075,9496,303803.27498559654
